Utility,DateTime,BillingPlan,Rate,VersionControl
SDGE,Jul 02 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 03 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 10 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 17 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 24 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 31 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 07 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 14 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 21 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 28 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 04 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 11 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 18 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 25 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 02 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 09 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 16 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 23 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2016 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2016 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2016 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2016 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2016 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 30 2016 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 04 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 11 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 18 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 25 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 02 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 09 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 16 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 23 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 30 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 06 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2017 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2017 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2017 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2017 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2017 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2017 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2017 04:00PM,EV-TOU,$0.29 ,1
